datetime,mean,std,skew,median,p01,p99
2025-01-02 00:00:00,0.03888689489056711,0.023940949151763084,2.2686507061733514,0.038466871841812994,0.012868925965722417,0.10971223149193249
2025-01-02 01:00:00,0.03821559369726652,0.024536370798729574,2.3454255359497957,0.03773914668144673,0.012599319583855307,0.1113337176128144
2025-01-02 02:00:00,0.03837483950124464,0.02454397978246177,2.333820517037346,0.03783526927946369,0.01217733637270217,0.11143824369783986
2025-01-02 03:00:00,0.03828533244437709,0.02464839620349413,2.316168207448221,0.0373623040113124,0.01213055241209893,0.11160805055212798
2025-01-02 04:00:00,0.03993085506743878,0.024380216714713247,2.3926645213030406,0.03847608314318463,0.013137920106783916,0.11313619497953548
2025-01-02 05:00:00,0.03962573842828358,0.02326178367976728,2.221367012219432,0.03834808700137238,0.013065774270767709,0.10824323732944072
2025-01-02 06:00:00,0.03975415888728833,0.0232414676245247,2.21116928365296,0.03850010188957535,0.013386691367974341,0.10825217744647389
2025-01-02 07:00:00,0.04001539628096953,0.022930603274725358,2.116166544773351,0.039373588170180954,0.013377366313179649,0.10688504593337245
2025-01-02 08:00:00,0.03944266500404745,0.022750994386476278,2.1829044785275666,0.03811823936536107,0.013153176069080449,0.10621652566736475
2025-01-02 09:00:00,0.040733800851479096,0.022601969149415726,2.1191451454848504,0.0388733518448114,0.013433292182269239,0.106564089390729
2025-01-02 10:00:00,0.041149394489889954,0.02278183561768755,2.0340799195435246,0.038908672232277786,0.013686697580817234,0.10691560949610576
2025-01-02 11:00:00,0.03996678445746092,0.020465655636483678,1.6697490779531607,0.03860796833223441,0.014162023948557935,0.09665088784907777
2025-01-02 12:00:00,0.03879689258738257,0.01954598480071764,1.700967064456956,0.038114736938402234,0.015250974424025834,0.09302185642948071
2025-01-02 13:00:00,0.039018089920159364,0.01949602972993717,1.6791261674813036,0.037961687265345545,0.015745956269023254,0.09295175060554647
2025-01-02 14:00:00,0.039252512524244325,0.019266823829465686,1.7298441970643639,0.0380986948099248,0.016332202149938756,0.09284628689281003
2025-01-02 15:00:00,0.03841688107443354,0.017701862764787215,1.712414356673387,0.03850931622180014,0.016446771060527457,0.08772968449065717
2025-01-02 16:00:00,0.037665551582572586,0.015599198698108222,1.2319422703318537,0.0379526128188223,0.016372242053330262,0.07824741016765131
2025-01-02 17:00:00,0.03827364288261311,0.015965413943183362,1.3327821500315489,0.03855392741165359,0.016752128218201358,0.08049337127745809
2025-01-02 18:00:00,0.03437573260274703,0.011333665882140138,0.8498918064832514,0.03384382842875347,0.018199051840655726,0.061593504001788604
2025-01-02 19:00:00,0.03420292394785399,0.011404690892938423,0.9115415232135158,0.03325718756432121,0.01829363310954778,0.061889061817443115
2025-01-02 20:00:00,0.03354360426971178,0.011203722209909735,1.1265544182993361,0.03210878103666757,0.018421227761481394,0.061679875871665915
2025-01-02 21:00:00,0.03343739821247177,0.011149056011605997,1.130616432514855,0.032101892872508114,0.018420996547418706,0.061456854716905235
2025-01-02 22:00:00,0.03351356100650028,0.011437385711647964,1.3391644289304199,0.03227152065692149,0.018414327369985772,0.06333554222917981
2025-01-02 23:00:00,0.033582185413301976,0.01144367517930555,1.4002295211963787,0.031974908038127865,0.018414144251990776,0.06378850048775148
2025-01-03 00:00:00,0.029128013737946667,0.009840649655456155,1.732171177330367,0.028201448147848456,0.01767047494528128,0.056382640949155516
2025-01-03 01:00:00,0.02900225312054806,0.009160147861054225,1.3825071572927214,0.02840957881139695,0.017842325300225875,0.05298266435730689
2025-01-03 02:00:00,0.029246524475403605,0.010093300606707649,1.6385917787424211,0.028093256300117515,0.01789010288630918,0.05667044033413084
2025-01-03 03:00:00,0.03065747315085338,0.011519928291649967,1.4263241737649093,0.029652672906783833,0.018024546251072717,0.05913488299594713
2025-01-03 04:00:00,0.029600875246188863,0.011915847089769485,1.4267976185774747,0.029473843455247357,0.01660019225702499,0.05858125014057944
2025-01-03 05:00:00,0.029160430350541586,0.011399436354184002,1.4264955169064764,0.029231422906768573,0.01658438149182288,0.05652994501675743
2025-01-03 06:00:00,0.02935633710030119,0.011857938061773802,1.5704214097244817,0.028634919520735633,0.01668876914972661,0.058639647739764836
2025-01-03 07:00:00,0.02923544971169722,0.011800655713282872,1.6123197943448189,0.027364373287961093,0.01675968210500804,0.05844490006661247
