datetime,BTC current_weight,BTC target_weight,delta_weight,portfolio_value,price,target_qty
2025-12-19 19:00:00,0.0,0.0,0.0,885522.8635015262,87812.8,0.0
2025-12-19 20:00:00,0.0,0.0,0.0,884861.6849717102,88064.8,0.0
2025-12-19 21:00:00,0.0,0.0,0.0,885302.3449164778,87805.3,0.0
2025-12-19 22:00:00,0.0,0.0,0.0,883240.201665361,88301.1,0.0
2025-12-19 23:00:00,0.0,0.0,0.0,885845.433486652,88100.0,0.0
2025-12-20 00:00:00,0.0,0.0,0.0,884027.3555112167,87967.3,0.0
2025-12-20 01:00:00,0.0,1.0,1.0,888103.8372322769,88036.7,10.087881954142727
2025-12-20 02:00:00,1.0,1.0,0.0,884752.2459331031,88168.0,0.0
2025-12-20 03:00:00,1.0,0.0,-1.0,885959.7492774345,88165.3,-10.048848575090592
2025-12-20 04:00:00,0.0,0.0,0.0,889941.4200516334,88257.1,0.0
2025-12-20 05:00:00,0.0,0.0,0.0,876122.347486816,88250.0,0.0
2025-12-20 06:00:00,0.0,0.0,0.0,860959.4675232045,88262.2,0.0
2025-12-20 07:00:00,0.0,0.0,0.0,858630.5491496583,88239.9,0.0
2025-12-20 08:00:00,0.0,0.0,0.0,861210.9312262894,88217.0,0.0
2025-12-20 09:00:00,0.0,0.0,0.0,864137.6625945262,88190.0,0.0
2025-12-20 10:00:00,0.0,0.0,0.0,860997.1036292325,88133.7,0.0
2025-12-20 11:00:00,0.0,0.0,0.0,869914.5784125433,88243.6,0.0
2025-12-20 12:00:00,0.0,0.0,0.0,876215.7847213257,88214.0,0.0
2025-12-20 13:00:00,0.0,1.0,1.0,877457.1759256099,88230.9,9.945009921984362
2025-12-20 14:00:00,1.0,0.0,-1.0,888379.8656999661,88213.4,-10.07080404677709
2025-12-20 15:00:00,0.0,0.0,0.0,879101.1625637346,88134.6,0.0
2025-12-20 16:00:00,0.0,0.0,0.0,879884.3894603659,88115.3,0.0
2025-12-20 17:00:00,0.0,0.0,0.0,874531.3184719869,88144.5,0.0
2025-12-20 18:00:00,0.0,0.0,0.0,871875.3838493607,88277.1,0.0
2025-12-20 19:00:00,0.0,-1.0,-1.0,871433.9935303569,88196.3,-9.880618501347072
2025-12-20 20:00:00,-1.0,0.0,1.0,876238.5004028783,88250.4,9.929003159225095
2025-12-20 21:00:00,0.0,0.0,0.0,877947.2512552297,88179.6,0.0
2025-12-20 22:00:00,0.0,0.0,0.0,875374.9476942937,88244.1,0.0
2025-12-20 23:00:00,0.0,0.0,0.0,875249.3518485872,88320.8,0.0
2025-12-21 00:00:00,0.0,-1.0,-1.0,883602.3453352927,88354.8,-10.000615080734637
2025-12-21 01:00:00,-1.0,0.0,1.0,883435.4374790334,87980.5,10.041264115105431
2025-12-21 02:00:00,0.0,0.0,0.0,883286.7559339284,87911.5,0.0
2025-12-21 03:00:00,0.0,-1.0,-1.0,881831.8181124837,88043.2,-10.015899218934385
2025-12-21 04:00:00,-1.0,-1.0,0.0,881052.2534017578,88036.4,0.0
2025-12-21 05:00:00,-1.0,0.0,1.0,878496.4038804934,88102.0,9.971355972401232
2025-12-21 06:00:00,0.0,0.0,0.0,879563.3317254531,88057.3,0.0
2025-12-21 07:00:00,0.0,0.0,0.0,884939.4084502729,88138.7,0.0
2025-12-21 08:00:00,0.0,0.0,0.0,886957.288304631,88509.0,0.0
2025-12-21 09:00:00,0.0,0.0,0.0,886471.4034843548,88868.0,0.0
2025-12-21 10:00:00,0.0,0.0,0.0,889485.6035500878,88633.1,0.0
2025-12-21 11:00:00,0.0,-1.0,-1.0,888653.0384561437,88570.6,-10.033273326094028
2025-12-21 12:00:00,-1.0,0.0,1.0,864576.8502902383,88588.6,9.75945945968486
2025-12-21 13:00:00,0.0,0.0,0.0,866497.2593535658,87630.5,0.0
2025-12-21 14:00:00,0.0,0.0,0.0,863616.3144181868,88019.1,0.0
2025-12-21 15:00:00,0.0,0.0,0.0,862921.9497560103,88024.7,0.0
2025-12-21 16:00:00,0.0,0.0,0.0,869246.2404330422,88309.8,0.0
2025-12-21 17:00:00,0.0,0.0,0.0,869564.9607891138,88283.6,0.0
2025-12-21 18:00:00,0.0,0.0,0.0,869479.6187728908,88406.9,0.0
2025-12-21 19:00:00,0.0,0.0,0.0,867776.8227691802,88448.2,0.0
2025-12-21 20:00:00,0.0,0.0,0.0,869535.0368148743,88195.6,0.0
2025-12-21 21:00:00,0.0,0.0,0.0,866107.3692664584,88121.6,0.0
2025-12-21 22:00:00,0.0,0.0,0.0,862177.2016175463,88440.2,0.0
2025-12-21 23:00:00,0.0,0.0,0.0,861420.0041336229,88621.3,0.0
2025-12-22 00:00:00,0.0,0.0,0.0,857227.8453057319,88581.7,0.0
2025-12-22 01:00:00,0.0,0.0,0.0,856306.2625430549,88580.1,0.0
2025-12-22 02:00:00,0.0,0.0,0.0,857828.8627764764,88417.1,0.0
2025-12-22 03:00:00,0.0,0.0,0.0,862130.9982133775,88727.5,0.0
2025-12-22 04:00:00,0.0,0.0,0.0,854700.9796968572,88863.5,0.0
2025-12-22 05:00:00,0.0,0.0,0.0,852252.6718645401,88790.7,0.0
2025-12-22 06:00:00,0.0,0.0,0.0,850118.4145522543,88867.3,0.0
2025-12-22 07:00:00,0.0,0.0,0.0,844661.4493233564,89127.7,0.0
2025-12-22 08:00:00,0.0,0.0,0.0,848761.5378015365,89297.6,0.0
2025-12-22 09:00:00,0.0,0.0,0.0,849274.9663310195,89785.3,0.0
2025-12-22 10:00:00,0.0,0.0,0.0,857241.4620781847,89742.0,0.0
2025-12-22 11:00:00,0.0,0.0,0.0,857215.9316231933,89905.2,0.0
2025-12-22 12:00:00,0.0,0.0,0.0,852774.1341011376,90171.2,0.0
2025-12-22 13:00:00,0.0,0.0,0.0,851297.2661454756,89882.6,0.0
2025-12-22 14:00:00,0.0,0.0,0.0,843896.8538874194,90088.4,0.0
2025-12-22 15:00:00,0.0,0.0,0.0,844207.8731099294,89688.5,0.0
2025-12-22 16:00:00,0.0,0.0,0.0,849530.030012152,89508.4,0.0
2025-12-22 17:00:00,0.0,0.0,0.0,854810.3936537869,89271.0,0.0
2025-12-22 18:00:00,0.0,0.0,0.0,870239.1528108534,89104.8,0.0
2025-12-22 19:00:00,0.0,0.0,0.0,882184.5354328261,88011.1,0.0
2025-12-22 20:00:00,0.0,0.0,0.0,886022.2177209521,88305.9,0.0
2025-12-22 21:00:00,0.0,0.0,0.0,886086.2000893543,88232.1,0.0
2025-12-22 22:00:00,0.0,1.0,1.0,885108.996016293,88616.1,9.988128523104638
2025-12-22 23:00:00,1.0,0.0,-1.0,881822.2497469126,88581.5,-9.954925687044277
2025-12-23 00:00:00,0.0,0.0,0.0,885281.9443855948,88731.5,0.0
2025-12-23 01:00:00,0.0,0.0,0.0,888376.6305303418,88470.9,0.0
2025-12-23 02:00:00,0.0,0.0,0.0,891749.8779795475,88167.8,0.0
2025-12-23 03:00:00,0.0,0.0,0.0,905658.8647506102,88128.2,0.0
2025-12-23 04:00:00,0.0,0.0,0.0,908156.6260583259,87892.0,0.0
2025-12-23 05:00:00,0.0,0.0,0.0,900782.1508572581,87726.6,0.0
2025-12-23 06:00:00,0.0,0.0,0.0,902029.2184214548,87355.2,0.0
2025-12-23 07:00:00,0.0,0.0,0.0,900295.4286003147,87531.3,0.0
2025-12-23 08:00:00,0.0,0.0,0.0,902739.1271415323,87426.8,0.0
2025-12-23 09:00:00,0.0,0.0,0.0,907455.7005154757,87494.4,0.0
2025-12-23 10:00:00,0.0,0.0,0.0,911597.7145512819,87570.3,0.0
2025-12-23 11:00:00,0.0,0.0,0.0,910087.6224609455,87813.9,0.0
2025-12-23 12:00:00,0.0,0.0,0.0,904009.104230967,87737.3,0.0
2025-12-23 13:00:00,0.0,0.0,0.0,901652.5302855105,87567.7,0.0
2025-12-23 14:00:00,0.0,0.0,0.0,907033.685688414,86837.3,0.0
2025-12-23 15:00:00,0.0,0.0,0.0,911548.5600383383,87405.3,0.0
2025-12-23 16:00:00,0.0,0.0,0.0,899688.7659031902,87959.8,0.0
2025-12-23 17:00:00,0.0,0.0,0.0,911347.1147064797,87138.1,0.0
2025-12-23 18:00:00,0.0,0.0,0.0,908921.5238972562,87950.0,0.0
2025-12-23 19:00:00,0.0,0.0,0.0,896915.6586108059,87724.2,0.0
2025-12-23 20:00:00,0.0,0.0,0.0,908857.2252172004,87674.3,0.0
2025-12-23 21:00:00,0.0,0.0,0.0,913754.8781718336,87692.7,0.0
2025-12-23 22:00:00,0.0,0.0,0.0,918979.8282654117,87378.2,0.0
2025-12-23 23:00:00,0.0,0.0,0.0,920138.4089061236,87463.0,0.0
2025-12-24 00:00:00,0.0,0.0,0.0,924960.8594198128,87626.1,0.0
2025-12-24 01:00:00,0.0,0.0,0.0,925673.923688537,87603.1,0.0
2025-12-24 02:00:00,0.0,0.0,0.0,928020.2039929067,87100.1,0.0
2025-12-24 03:00:00,0.0,0.0,0.0,922572.4899842787,87311.4,0.0
2025-12-24 04:00:00,0.0,0.0,0.0,914571.240764727,87110.6,0.0
2025-12-24 05:00:00,0.0,0.0,0.0,927607.9698118672,86920.1,0.0
2025-12-24 06:00:00,0.0,0.0,0.0,924654.8033898824,86980.1,0.0
2025-12-24 07:00:00,0.0,0.0,0.0,921032.525881022,86868.1,0.0
2025-12-24 08:00:00,0.0,0.0,0.0,920457.6888576403,86751.5,0.0
2025-12-24 09:00:00,0.0,0.0,0.0,925250.7063360886,86763.6,0.0
2025-12-24 10:00:00,0.0,0.0,0.0,925027.9508485503,87042.8,0.0
2025-12-24 11:00:00,0.0,0.0,0.0,926736.2976051761,87162.6,0.0
2025-12-24 12:00:00,0.0,0.0,0.0,923492.8088305548,87393.1,0.0
2025-12-24 13:00:00,0.0,0.0,0.0,927641.7326614856,87250.5,0.0
2025-12-24 14:00:00,0.0,0.0,0.0,938236.5003550773,86950.0,0.0
2025-12-24 15:00:00,0.0,0.0,0.0,936912.2884417698,87012.0,0.0
2025-12-24 16:00:00,0.0,0.0,0.0,932137.769345435,87250.6,0.0
2025-12-24 17:00:00,0.0,0.0,0.0,932750.5574585125,87284.5,0.0
2025-12-24 18:00:00,0.0,0.0,0.0,937190.3274604002,87435.0,0.0
2025-12-24 19:00:00,0.0,0.0,0.0,936279.3006101816,87521.4,0.0
2025-12-24 20:00:00,0.0,-1.0,-1.0,938365.8634850658,87518.8,-10.721877624979612
2025-12-24 21:00:00,-1.0,0.0,1.0,938261.2986239257,87653.8,10.704171395009979
2025-12-24 22:00:00,0.0,0.0,0.0,932832.1597519749,87962.0,0.0
2025-12-24 23:00:00,0.0,0.0,0.0,939889.9349202607,87627.3,0.0
2025-12-25 00:00:00,0.0,0.0,0.0,938115.409825564,87529.9,0.0
2025-12-25 01:00:00,0.0,0.0,0.0,932851.8854543872,87668.0,0.0
2025-12-25 02:00:00,0.0,0.0,0.0,933148.8414388165,87847.8,0.0
2025-12-25 03:00:00,0.0,0.0,0.0,932382.3805418756,87811.6,0.0
2025-12-25 04:00:00,0.0,-1.0,-1.0,931772.9761884647,87740.6,-10.61963305685697
2025-12-25 05:00:00,-1.0,-1.0,0.0,934218.7674716418,87706.0,0.0
2025-12-25 06:00:00,-1.0,0.0,1.0,938849.406741689,87799.5,10.693106529555282
2025-12-25 07:00:00,0.0,-1.0,-1.0,963243.7278755477,87795.9,-10.971397615099882
2025-12-25 08:00:00,-1.0,0.0,1.0,970902.1408456062,87546.2,11.09016885765009
2025-12-25 09:00:00,0.0,0.0,0.0,980128.9721841541,87482.1,0.0
2025-12-25 10:00:00,0.0,0.0,0.0,978262.2284109266,87386.0,0.0
2025-12-25 11:00:00,0.0,0.0,0.0,970925.2156142796,87485.2,0.0
2025-12-25 12:00:00,0.0,0.0,0.0,975786.8705911125,87533.7,0.0
2025-12-25 13:00:00,0.0,0.0,0.0,981342.7816402233,87597.1,0.0
2025-12-25 14:00:00,0.0,0.0,0.0,980226.739038938,87675.1,0.0
2025-12-25 15:00:00,0.0,0.0,0.0,986808.3074997434,88338.9,0.0
2025-12-25 16:00:00,0.0,0.0,0.0,982283.3408506078,88042.0,0.0
2025-12-25 17:00:00,0.0,0.0,0.0,987254.8317570147,88096.2,0.0
2025-12-25 18:00:00,0.0,0.0,0.0,982461.9579064097,88198.5,0.0
2025-12-25 19:00:00,0.0,0.0,0.0,976721.2184307843,88112.3,0.0
2025-12-25 20:00:00,0.0,0.0,0.0,978963.7389471476,87844.7,0.0
2025-12-25 21:00:00,0.0,0.0,0.0,984506.0869007043,87862.0,0.0
2025-12-25 22:00:00,0.0,0.0,0.0,976642.9443585238,87607.9,0.0
2025-12-25 23:00:00,0.0,0.0,0.0,986430.356721644,87182.8,0.0
2025-12-26 00:00:00,0.0,0.0,0.0,999819.3802205005,87084.5,0.0
2025-12-26 01:00:00,0.0,0.0,0.0,1006682.9553689909,87386.6,0.0
2025-12-26 02:00:00,0.0,0.0,0.0,983266.1863031116,89151.8,0.0
2025-12-26 03:00:00,0.0,0.0,0.0,976269.5249679916,88796.2,0.0
2025-12-26 04:00:00,0.0,0.0,0.0,980339.0962539848,88926.0,0.0
2025-12-26 05:00:00,0.0,0.0,0.0,983745.0447075999,88954.7,0.0
2025-12-26 06:00:00,0.0,0.0,0.0,993414.7260265396,89085.0,0.0
2025-12-26 07:00:00,0.0,0.0,0.0,988382.336322824,88433.0,0.0
2025-12-26 08:00:00,0.0,0.0,0.0,984851.718969255,88707.4,0.0
2025-12-26 09:00:00,0.0,0.0,0.0,986756.2395021673,88783.2,0.0
2025-12-26 10:00:00,0.0,0.0,0.0,985584.9130046639,88717.5,0.0
2025-12-26 11:00:00,0.0,0.0,0.0,983691.1044017362,88507.5,0.0
2025-12-26 12:00:00,0.0,0.0,0.0,982601.6564709558,88649.6,0.0
2025-12-26 13:00:00,0.0,0.0,0.0,967861.893535084,88959.1,0.0
2025-12-26 14:00:00,0.0,0.0,0.0,965219.6047204477,87344.4,0.0
2025-12-26 15:00:00,0.0,1.0,1.0,962622.2684063624,87100.0,11.051920417983494
2025-12-26 16:00:00,1.0,0.0,-1.0,967219.4152468169,86821.7,-11.140295746879143
2025-12-26 17:00:00,0.0,0.0,0.0,968372.2826584263,87288.6,0.0
2025-12-26 18:00:00,0.0,0.0,0.0,965665.0834386144,87232.5,0.0
2025-12-26 19:00:00,0.0,0.0,0.0,966456.4824579871,87453.7,0.0
2025-12-26 20:00:00,0.0,0.0,0.0,979238.3266798683,87547.7,0.0
2025-12-26 21:00:00,0.0,0.0,0.0,978453.589578353,87429.3,0.0
2025-12-26 22:00:00,0.0,0.0,0.0,985742.312654628,87505.4,0.0
2025-12-26 23:00:00,0.0,0.0,0.0,986178.3546238216,87318.2,0.0
2025-12-27 00:00:00,0.0,0.0,0.0,983044.0521004661,87360.0,0.0
2025-12-27 01:00:00,0.0,0.0,0.0,993127.6686302823,87431.6,0.0
2025-12-27 02:00:00,0.0,0.0,0.0,992528.371280941,87410.7,0.0
2025-12-27 03:00:00,0.0,0.0,0.0,998298.4649415198,87473.4,0.0
2025-12-27 04:00:00,0.0,0.0,0.0,993812.3610179706,87428.0,0.0
2025-12-27 05:00:00,0.0,0.0,0.0,996631.9690704837,87466.2,0.0
2025-12-27 06:00:00,0.0,0.0,0.0,996605.7950433793,87426.8,0.0
2025-12-27 07:00:00,0.0,0.0,0.0,1002917.8293383108,87490.9,0.0
2025-12-27 08:00:00,0.0,0.0,0.0,1005073.9512784226,87545.6,0.0
2025-12-27 09:00:00,0.0,0.0,0.0,1008851.2460371035,87575.4,0.0
2025-12-27 10:00:00,0.0,0.0,0.0,1011757.7494002428,87460.6,0.0
2025-12-27 11:00:00,0.0,0.0,0.0,1013546.8133483039,87433.6,0.0
2025-12-27 12:00:00,0.0,1.0,1.0,1010932.3349000823,87431.9,11.562511336252356
2025-12-27 13:00:00,1.0,0.0,-1.0,1007167.7691837078,87410.7,-11.522248067841899
2025-12-27 14:00:00,0.0,1.0,1.0,1014025.3171509517,87500.7,11.58876805729499
2025-12-27 15:00:00,1.0,0.0,-1.0,1010987.6821740268,87516.2,-11.552006167704116
2025-12-27 16:00:00,0.0,0.0,0.0,1015614.4586337679,87454.1,0.0
2025-12-27 17:00:00,0.0,0.0,0.0,1008626.8170143921,87514.0,0.0
2025-12-27 18:00:00,0.0,0.0,0.0,1010907.3685862921,87452.8,0.0
2025-12-27 19:00:00,0.0,1.0,1.0,1004754.1943396858,87522.4,11.479966206818894
2025-12-27 20:00:00,1.0,0.0,-1.0,992648.0300251066,87514.9,-11.342617428861905
2025-12-27 21:00:00,0.0,0.0,0.0,995112.1505084883,87623.5,0.0
2025-12-27 22:00:00,0.0,1.0,1.0,978889.8340902351,87526.3,11.183950813529592
2025-12-27 23:00:00,1.0,0.0,-1.0,980650.7257575329,87829.4,-11.165403905270136
2025-12-28 00:00:00,0.0,1.0,1.0,983688.2537813387,87811.7,11.202245871351298
2025-12-28 01:00:00,1.0,0.0,-1.0,991158.5089430173,87749.3,-11.295343768474703
2025-12-28 02:00:00,0.0,0.0,0.0,987237.6225294387,87768.7,0.0
2025-12-28 03:00:00,0.0,0.0,0.0,986135.4602713356,87693.0,0.0
2025-12-28 04:00:00,0.0,1.0,1.0,983550.6439790305,87683.9,11.21700385109502
2025-12-28 05:00:00,1.0,0.0,-1.0,983496.1139517347,87620.0,-11.224561903124112
2025-12-28 06:00:00,0.0,0.0,0.0,971727.0913958136,87696.0,0.0
2025-12-28 07:00:00,0.0,0.0,0.0,967440.199088622,87697.7,0.0
2025-12-28 08:00:00,0.0,1.0,1.0,982314.8715701147,87771.0,11.191793093050265
2025-12-28 09:00:00,1.0,0.0,-1.0,980452.5816159833,87768.2,-11.17093185932927
2025-12-28 10:00:00,0.0,0.0,0.0,976491.6572787841,87828.7,0.0
2025-12-28 11:00:00,0.0,0.0,0.0,978636.1155132885,87850.8,0.0
2025-12-28 12:00:00,0.0,0.0,0.0,978042.6806587044,87820.4,0.0
2025-12-28 13:00:00,0.0,0.0,0.0,980591.4677813145,87862.5,0.0
2025-12-28 14:00:00,0.0,0.0,0.0,982115.7400076776,87873.3,0.0
2025-12-28 15:00:00,0.0,0.0,0.0,980499.1674201227,87797.7,0.0
2025-12-28 16:00:00,0.0,0.0,0.0,982917.8957137883,87780.0,0.0
2025-12-28 17:00:00,0.0,0.0,0.0,981634.1363938429,87730.1,0.0
2025-12-28 18:00:00,0.0,0.0,0.0,982536.9033593053,87570.1,0.0
2025-12-28 19:00:00,0.0,0.0,0.0,980436.6287248579,87488.6,0.0
2025-12-28 20:00:00,0.0,0.0,0.0,979313.3423953978,87478.2,0.0
2025-12-28 21:00:00,0.0,0.0,0.0,978937.168654809,87556.1,0.0
2025-12-28 22:00:00,0.0,0.0,0.0,983906.2457360644,87868.7,0.0
2025-12-28 23:00:00,0.0,0.0,0.0,988610.0111220813,87920.5,0.0
