datetime,mean,std,skew,median,p01,p99
2025-01-01 00:00:00,15.744502005679793,6.791343342231868,0.695575389794495,13.97327734513475,3.7247767073579254,31.27570824696972
2025-01-01 01:00:00,24.577413802514283,11.169250470829047,0.9513909685340377,22.69633651822319,8.32678683540722,51.48999067120384
2025-01-01 02:00:00,28.499440664358847,11.120724950721556,0.2844233472050544,26.777993424594914,7.266715135459994,52.07815040978928
2025-01-01 03:00:00,35.55257828788617,15.638152376166344,1.0354201402947574,31.974540441154172,13.111148340753342,71.63559568485793
2025-01-01 04:00:00,26.83960210022266,14.511052225562956,1.364989515930529,25.459179678303396,11.27616448687185,60.94700860795471
2025-01-01 05:00:00,29.823676914245073,15.996561715599077,1.0058952000181107,30.486294049347467,2.8452636936875706,70.63825711460471
2025-01-01 06:00:00,34.2998295864584,20.665676084415804,1.5257570392185984,29.75253752263702,3.748593736933877,89.78419733565966
2025-01-01 07:00:00,40.716178811491524,23.72674077200822,0.58211217177556,36.79528520826426,5.278342357093606,89.45041053603663
2025-01-01 08:00:00,20.812799053528344,12.63785586153642,1.1198560352478906,17.332452153308637,4.41282129534228,49.98631675145081
2025-01-01 09:00:00,11.492803457302141,6.378457581591597,1.5177691411538485,9.795369365849966,3.8268109035211437,27.697691190452836
2025-01-01 10:00:00,23.75912054011268,11.9989083339522,1.2662705023022565,22.51462729002854,4.499949151054234,55.407277626692135
2025-01-01 11:00:00,18.902930890220404,11.221275947148841,1.843548612369966,17.556793197526755,2.377725241080462,50.88030739579479
2025-01-01 12:00:00,17.543950586236626,9.408827145019236,0.6341876863821432,15.570552563688809,1.9522363382111263,36.23549191907948
2025-01-01 13:00:00,16.522958084347135,11.035565695009144,1.8893746777871896,12.961425570554093,1.4981160814827046,47.72733470757072
2025-01-01 14:00:00,12.555351146024895,5.296748697095963,-0.19042507897390742,12.904795562173504,2.047166080255474,21.63934367901357
