timestamp_ns,best_bid,best_ask,mid,spread_bps,imb1,imb5,microdev,ret_1,ret_5,trade_imb,signed_vol,future_return
1766016023083000000,86175.2,86175.3,86175.25,1.160425992449349e-06,-0.9459459455388022,-0.9609374997508756,-5.48850383764856e-07,0.0001880243572787431,0.0001880243572787431,0.9972384492830627,9.38900000000005,6.962555954358366e-06
1766016024077000000,86175.2,86175.3,86175.25,1.160425992449349e-06,-0.06151288783276125,-0.13505424997675392,-3.569078478859416e-08,0.0,0.0001880243572787431,0.9969110378912721,9.682000000000047,6.962555954358366e-06
1766016025073000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.6520784152956041,0.6349665478320403,3.7834165234900605e-07,6.962555954358366e-06,0.0001949882223632098,0.9975403313318408,13.789000000000025,0.0
1766016026069000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.5173239482203609,0.504623507171293,3.001559134681973e-07,0.0,0.0001949882223632098,0.9952291455833481,13.768000000000022,0.0
1766016027065000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.42136788956814225,0.408455611467278,2.4448133412304837e-07,0.0,0.0001949882223632098,0.9903311927267505,13.725000000000017,0.0
1766016028065000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.47708848980193164,0.4622432059802079,2.7681092365208896e-07,0.0,6.962555954358366e-06,0.9735273735273758,14.048000000000012,0.0
1766016029061000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.37208849281773815,0.357852524922155,2.158889783044701e-07,0.0,6.962555954358366e-06,0.9591637630662043,13.764000000000008,0.0
1766016030013000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.39303291884892644,0.3775349348307392,2.2804112510590223e-07,0.0,0.0,0.9542343883661274,13.38600000000001,0.0
1766016031012000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.5191609454983892,0.5012767577693102,3.0122172946923785e-07,0.0,0.0,0.9513617293607362,13.379000000000007,7.426674642599034e-05
1766016032012000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.501533919500473,0.48423540633741796,2.909943662378127e-07,0.0,0.0,0.9489379659586462,13.492000000000004,0.0001206834629422765
1766016033005000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.4998353988296404,0.4804141318547443,2.9000886537815643e-07,0.0,0.0,0.9273456960974282,13.402000000000001,0.00017174185111012375
1766016033997000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.5388240302869683,0.5196646231110099,3.126304258748413e-07,0.0,0.0,0.9222229883472407,13.374999999999996,0.00017174185111012375
1766016034949000000,86175.8,86175.90000000001,86175.85,1.1604179129746996e-06,0.590958713323732,0.5691523160418692,3.4287942917629906e-07,0.0,0.0,0.9069064290261004,11.397999999999994,0.00017174185111012375
1766016035941000000,86182.2,86182.3,86182.25,1.1603317389116758e-06,0.46974506069864164,0.4624542893982547,2.725299552132595e-07,7.426674642599034e-05,7.426674642599034e-05,0.8224022433400882,5.278999999999983,9.746786606283985e-05
1766016036936000000,86186.2,86186.3,86186.25,1.1602778866213666e-06,0.5335649942285434,0.5510693755869275,3.095417624591591e-07,4.641326955376542e-05,0.0001206834629422765,0.7685290763968112,4.043999999999977,5.105222700830097e-05
1766016037925000000,86190.6,86190.7,86190.65,1.1602186547063846e-06,0.409415952144983,0.41343917591815765,2.3750591336316298e-07,5.105222700830097e-05,0.00017174185111012375,0.9592938733125684,9.237999999999996,0.0
1766016038917000000,86190.6,86190.7,86190.65,1.1602186547063846e-06,0.504355299900733,0.41978071859156746,2.9258109123960633e-07,0.0,0.00017174185111012375,0.9581934988973088,9.992999999999968,0.0
1766016039909000000,86190.6,86190.7,86190.65,1.1602186547063846e-06,0.24446069377713792,0.16500228327131086,1.41813806754976e-07,0.0,0.00017174185111012375,0.9397784300729128,9.924999999999969,0.00018331454745981686
1766016040863000000,86190.6,86190.7,86190.65,1.1602186547063846e-06,0.34367909274225483,0.336013213334659,1.993713279817301e-07,0.0,9.746786606283985e-05,0.9352463658674751,9.907999999999964,0.0003295020979654839
1766016041861000000,86190.6,86190.7,86190.65,1.1602186547063846e-06,0.4821041338066724,0.46823593559528387,2.7967296933335446e-07,0.0,5.105222700830097e-05,0.9396544162792766,10.712999999999965,0.0003295020979654839
1766016042815000000,86190.6,86190.7,86190.65,1.1602186547063846e-06,0.4986420598665001,0.48452781363962866,2.8926677428443546e-07,0.0,0.0,0.9397537763031546,10.76299999999996,0.0003295020979654839
1766016043809000000,86190.6,86190.7,86190.65,1.1602186547063846e-06,0.3669201347951567,0.36151601794342675,2.1285365697390607e-07,0.0,0.0,0.9374019180470821,10.75199999999996,0.00033994406585885435
1766016044803000000,86206.40000000001,86206.5,86206.45000000001,1.1600060087298437e-06,0.5303030225175409,0.5292026337995233,3.075770848439158e-07,0.00018331454745981686,0.00018331454745981686,1.000000000000002,17.41800000000002,0.00015660081119220196
1766016045789000000,86219.0,86219.1,86219.05,1.1598364863196794e-06,-0.11813368584357731,-0.4030606595192915,-6.850804498447165e-08,0.00014616075711262053,0.0003295020979654839,0.9905395417590591,6.700999999999992,1.043852837637078e-05
1766016046775000000,86219.0,86219.1,86219.05,1.1598364863196794e-06,0.2018691482163729,-0.22297700425236827,1.1706741498309804e-07,0.0,0.0003295020979654839,0.41247002398081767,2.407999999999997,1.043852837637078e-05
1766016047727000000,86219.0,86219.1,86219.05,1.1598364863196794e-06,0.33784967026354723,-0.18315401764767664,1.95924968686159e-07,0.0,0.0003295020979654839,0.41262548919516995,2.424999999999997,1.043852837637078e-05
1766016048720000000,86219.90000000001,86220.0,86219.95000000001,1.1598243792912062e-06,0.08814247052900577,0.09476211303791339,5.1114811967449686e-08,1.043852837637078e-05,0.00033994406585885435,0.1195802264567813,1.2990000000000093,0.0
1766016049715000000,86219.90000000001,86220.0,86219.95000000001,1.1598243792912062e-06,-0.8133496216888146,-0.785062112354729,-4.716715129642091e-07,0.0,0.00015660081119220196,-0.25366934367211313,-3.663999999999989,0.00012294138421550078
1766016050715000000,86219.90000000001,86220.0,86219.95000000001,1.1598243792912062e-06,-0.6905982995388164,-0.6768301337115659,-4.004865147101037e-07,0.0,1.043852837637078e-05,-0.23022247494491438,-3.2389999999999883,0.00012294138421550078
1766016051710000000,86219.90000000001,86220.0,86219.95000000001,1.1598243792912062e-06,-0.6523802972262868,-0.6278879114439533,-3.7832342627210357e-07,0.0,1.043852837637078e-05,-0.20079405926034838,-2.7309999999999874,0.00012294138421550078
1766016052705000000,86219.90000000001,86220.0,86219.95000000001,1.1598243792912062e-06,-0.3597746112533718,-0.3309533928730549,-2.0863789941761606e-07,0.0,1.043852837637078e-05,0.15221812984442967,2.7690000000000126,8.582700407497544e-05
1766016053705000000,86219.90000000001,86220.0,86219.95000000001,1.1598243792912062e-06,-0.2265371970602918,-0.19605807145742052,-1.313719518415602e-07,0.0,0.0,0.2354570637119125,4.33500000000001,8.582700407497544e-05
1766016054699000000,86230.5,86230.6,86230.55,1.1596818065734332e-06,0.17932276034398234,0.17666542331186183,1.0397854309663654e-07,0.00012294138421550078,0.00012294138421550078,0.9460030745580372,9.846000000000041,-3.7109817808156034e-05
1766016055697000000,86230.5,86230.6,86230.55,1.1596818065734332e-06,0.15569305565942446,0.15891643539933603,9.027705473070625e-08,0.0,0.00012294138421550078,0.9345733246097813,9.999000000000041,-3.826949961472947e-05
1766016056696000000,86230.5,86230.6,86230.55,1.1596818065734332e-06,0.20547942189307647,0.20616218122784313,1.1914521974820158e-07,0.0,0.00012294138421550078,0.9337857666911272,10.182000000000041,-4.870663587321535e-05
1766016057683000000,86227.3,86227.40000000001,86227.35,1.1597248437510924e-06,-0.7812743769141405,-0.6997398657514757,-4.530317825306501e-07,-3.7109817808156034e-05,8.582700407497544e-05,0.16191338463860339,2.146000000000047,-1.1597248436835876e-05
1766016058677000000,86227.3,86227.40000000001,86227.35,1.1597248437510924e-06,-0.07676471735984512,-0.02240780639721194,-4.451312200701838e-08,0.0,8.582700407497544e-05,0.11648351648352023,1.4840000000000462,0.0001681601023341202
1766016059673000000,86227.3,86227.40000000001,86227.35,1.1597248437510924e-06,0.65835142025015,0.6746867259874518,3.8175297770097587e-07,0.0,-3.7109817808156034e-05,-0.17213370821617763,-1.6529999999999516,0.000414021769195007
1766016060672000000,86227.2,86227.3,86227.25,1.1597261887143654e-06,-0.8059593875756422,-0.7945925025781423,-4.673462076218352e-07,-1.1597248437510924e-06,-3.826949961472947e-05,-0.4974632384555811,-5.784999999999949,0.0004151819755356098
1766016061667000000,86226.3,86226.40000000001,86226.35,1.1597382935242041e-06,-0.6692704598891297,-0.6207698340814911,-3.8808943801938975e-07,-1.043753569775424e-05,-4.870663587321535e-05,-0.43469387755101674,-5.537999999999954,0.00042562395369857457
1766016062625000000,86226.3,86226.40000000001,86226.35,1.1597382935242041e-06,-0.5458740776628285,-0.4701630268319759,-3.1653572025721864e-07,0.0,-1.1597248436835876e-05,-0.38671534005237307,-4.872999999999954,0.00042562395369857457
1766016063607000000,86241.8,86241.90000000001,86241.85,1.1595298570916645e-06,-0.5133024128227327,-0.6147403710889268,-2.9759498086255474e-07,0.00017975943548578826,0.0001681601023341202,0.6787672067243302,11.14400000000005,0.0002458203296890905
1766016064594000000,86263.0,86263.1,86263.05,1.1592448911303363e-06,-0.24413145528953206,-0.20422801099993415,-1.4150426680981676e-07,0.0002458203296890905,0.000414021769195007,0.8837831021437608,17.521000000000075,0.0
1766016065581000000,86263.0,86263.1,86263.05,1.1592448911303363e-06,0.2756799168729821,0.2796420683365208,1.5979007196817832e-07,0.0,0.0004151819755356098,0.5793829401088976,7.981000000000069,0.0
1766016066577000000,86263.0,86263.1,86263.05,1.1592448911303363e-06,0.26414777067611156,0.2735110927848192,1.5310580878785093e-07,0.0,0.00042562395369857457,0.5531241002015593,7.684000000000064,0.0
1766016067575000000,86263.0,86263.1,86263.05,1.1592448911303363e-06,0.2563962782473749,0.26688432536339246,1.4861285632498416e-07,0.0,0.00042562395369857457,0.4914084300190966,6.692000000000057,-4.057357118720008e-05
1766016068575000000,86263.0,86263.1,86263.05,1.1592448911303363e-06,0.5740283053629673,0.5664776280303435,3.3271946549264256e-07,0.0,0.0002458203296890905,0.3893275488069463,4.487000000000053,-4.057357118720008e-05
1766016069567000000,86263.0,86263.1,86263.05,1.1592448911303363e-06,0.1641447627436815,0.17781252467077802,9.514182428799523e-08,0.0,0.0,0.385487528344676,4.420000000000052,-0.00030951838591374974
1766016070529000000,86263.0,86263.1,86263.05,1.1592448911303363e-06,0.18393080286366986,0.1977516410280348,1.0661024152993587e-07,0.0,0.0,0.1485859990727924,1.2820000000000515,-0.0003524104468832105
1766016071511000000,86263.0,86263.1,86263.05,1.1592448911303363e-06,0.3784576626415336,0.37420885457938063,2.193623464053675e-07,0.0,0.0,0.18492239467849822,1.6680000000000526,-0.00042080589545585173
1766016072503000000,86259.5,86259.6,86259.55,1.1592919277438935e-06,-0.6885382049931501,-0.6932399669674049,-3.991085298070728e-07,-4.057357118720008e-05,-4.057357118720008e-05,-0.3006718924971923,-2.147999999999938,-0.0003802477522778975
1766016073496000000,86259.5,86259.6,86259.55,1.1592919277438935e-06,-0.6255301002825344,-0.613232581343763,-3.625862099932756e-07,0.0,-4.057357118720008e-05,-0.31863461283038175,-2.39899999999994,-0.0003802477522778975
1766016074494000000,86236.3,86236.40000000001,86236.35,1.1596038098298543e-06,-0.9977040816876789,-0.9952482180291572,-5.784708547175007e-07,-0.00026895572722089426,-0.00030951838591374974,-0.9887934254762599,-2.646999999999924,-0.00011132196573725373
1766016075473000000,86232.6,86232.7,86232.65,1.1596535649927129e-06,-0.9742314653243114,-0.9734075452887465,-5.648856089167039e-07,-4.2905340961342185e-05,-0.0003524104468832105,-0.31045576407504905,-1.157999999999926,-0.00011944431720454328
1766016076423000000,86226.7,86226.8,86226.75,1.159732913577524e-06,0.5739110778869857,0.569564252701875,3.327915575447153e-07,-6.841956034047637e-05,-0.00042080589545585173,-0.16745977792883077,-0.7389999999999262,-6.146584441589598e-05
1766016077416000000,86226.7,86226.8,86226.75,1.159732913577524e-06,0.5904511636865597,0.5933806176213212,3.423826050624103e-07,0.0,-0.0003802477522778975,-0.1423315704759555,-0.6189999999999272,-6.146584441589598e-05
1766016078365000000,86226.7,86226.8,86226.75,1.159732913577524e-06,0.5996464704368718,0.598615900969577,3.477146530799842e-07,0.0,-0.0003802477522778975,0.2138284250960555,0.6680000000000725,-6.146584441589598e-05
1766016079363000000,86226.7,86226.8,86226.75,1.159732913577524e-06,0.5627886432268295,0.5605869936672657,3.2634203658913304e-07,0.0,-0.00011132196573725373,0.23374563907392257,0.7370000000000725,-6.146584441589598e-05
1766016080354000000,86222.3,86222.40000000001,86222.35,1.1597920957364392e-06,-0.4389231142094844,-0.4206297050959816,-2.545299225560183e-07,-5.102824819437332e-05,-0.00011944431720454328,-0.08196721311473709,-0.3449999999999265,-1.0438128860952864e-05
1766016081351000000,86221.40000000001,86221.5,86221.45000000001,1.1598042017533784e-06,-0.9570392391395651,-0.9570259800909294,-5.549891585299275e-07,-1.0438128860952864e-05,-6.146584441589598e-05,0.4137291280148516,3.568000000000071,0.0
1766016082339000000,86221.40000000001,86221.5,86221.45000000001,1.1598042017533784e-06,0.11394799166298807,0.08589802505599473,6.607844329127443e-08,0.0,-6.146584441589598e-05,0.37903306865012343,3.7710000000000696,0.0
1766016083339000000,86221.40000000001,86221.5,86221.45000000001,1.1598042017533784e-06,0.22285322753359504,0.21089127386989145,1.2923288265345836e-07,0.0,-6.146584441589598e-05,0.3773187606537729,3.763000000000069,0.0
1766016084336000000,86221.40000000001,86221.5,86221.45000000001,1.1598042017533784e-06,-0.20445635668360498,-0.21460445481937032,-1.1856487714294697e-07,0.0,-6.146584441589598e-05,0.39882005899705714,4.056000000000063,0.0
1766016085332000000,86221.40000000001,86221.5,86221.45000000001,1.1598042017533784e-06,0.11029886237786302,0.09604520038634276,6.396232694447794e-08,0.0,-1.0438128860952864e-05,0.4234302490766236,4.471000000000061,-0.00010554218236884
1766016086323000000,86221.40000000001,86221.5,86221.45000000001,1.1598042017533784e-06,0.29024303283868474,0.27053705013116097,1.683123682980585e-07,0.0,0.0,0.3387662276130074,3.575000000000061,-6.146962269849859e-05
1766016087295000000,86221.40000000001,86221.5,86221.45000000001,1.1598042017533784e-06,0.133858276163352,0.11888702394434121,7.76244704739735e-08,0.0,0.0,0.34532441849515644,3.66700000000006,-6.146962269849859e-05
1766016088294000000,86221.40000000001,86221.5,86221.45000000001,1.1598042017533784e-06,-0.3800333439495067,-0.40064101331837815,-2.2038237290039694e-07,0.0,0.0,0.3476824317945876,3.6830000000000602,-6.146962269849859e-05
1766016089291000000,86221.40000000001,86221.5,86221.45000000001,1.1598042017533784e-06,-0.9033649714652594,-0.8985667050366607,-5.238635326099422e-07,0.0,0.0,0.26667261851620955,2.9870000000000587,-0.00010554218236884
1766016090284000000,86212.3,86212.40000000001,86212.35,1.1599266231093429e-06,0.24442098009764038,0.24295955879092856,1.4175502534767148e-07,-0.00010554218236884,-0.00010554218236884,-0.47372518489683607,-2.4339999999999318,0.0
1766016091279000000,86216.1,86216.2,86216.15,1.1598754988626708e-06,0.6517227668707629,0.6473007764627997,3.779585017345738e-07,4.4077211675454364e-05,-6.146962269849859e-05,-0.5351539802440337,-2.762999999999933,-0.0001171474253952568
1766016092279000000,86216.1,86216.2,86216.15,1.1598754988626708e-06,0.32164368474439686,0.3227361524489792,1.8653318089529237e-07,0.0,-6.146962269849859e-05,-0.5522572665429727,-3.5719999999999335,-0.0001171474253952568
1766016093268000000,86216.1,86216.2,86216.15,1.1598754988626708e-06,0.2202124464901259,0.22264149583426157,1.2770936704451743e-07,0.0,-6.146962269849859e-05,-0.5129375951293669,-3.0329999999999337,-0.0004314736856143836
1766016094257000000,86212.3,86212.40000000001,86212.35,1.1599266231093429e-06,-0.9282140523947202,-0.9226686883092761,-5.383302045012831e-07,-4.407526896049474e-05,-0.00010554218236884,-0.435193133047201,-2.534999999999936,-0.00038741549209590244
1766016095249000000,86212.3,86212.40000000001,86212.35,1.1599266231093429e-06,-0.9117536124590317,-0.9139276407244699,-5.287837702884937e-07,0.0,0.0,-0.4183414963688475,-2.476999999999937,-0.0004732500622010989
1766016096249000000,86206.0,86206.1,86206.05,1.1600113913793842e-06,-0.5914562305239682,-0.5737401862760797,-3.430481004808699e-07,-7.307537725166882e-05,-0.0001171474253952568,-0.3940024989587554,-1.8919999999999337,-0.0004002039300025926
1766016097245000000,86206.0,86206.1,86206.05,1.1600113913793842e-06,-0.6647594213936806,-0.6507659666338544,-3.855643808519257e-07,0.0,-0.0001171474253952568,-0.34286849423916205,-1.7259999999999334,-0.0004002039300025926
1766016098240000000,86178.90000000001,86179.0,86178.95000000001,1.1603761706457185e-06,0.030469012849131897,0.036107810482048544,1.7677587010119243e-08,-0.0003143630870454135,-0.0004314736856143836,-0.9999999999999951,-8.76099999999992,-8.586783663538172e-05
1766016099231000000,86178.90000000001,86179.0,86178.95000000001,1.1603761706457185e-06,-0.28707830725026434,-0.2592592711959447,-1.6655962571858934e-07,0.0,-0.00038741549209590244,-0.9909624943515539,-8.771999999999917,-8.586783663538172e-05
1766016100226000000,86171.5,86171.6,86171.55,1.1604758183625658e-06,-0.5689311946885054,-0.5940093233198492,-3.301156682640657e-07,-8.586783663538172e-05,-0.0004732500622010989,-0.8934654691854989,-5.769999999999909,-0.00010676377528310782
1766016101220000000,86171.5,86171.6,86171.55,1.1604758183625658e-06,-0.5909502349089176,-0.6103951058816135,-3.4289195500189446e-07,0.0,-0.0004002039300025926,-0.8169322086847779,-5.229999999999911,-0.00015202233219654594
1766016102212000000,86171.5,86171.6,86171.55,1.1604758183625658e-06,0.29884863678513995,0.2910226697188001,1.734031412882655e-07,0.0,-0.0004002039300025926,-0.8818537859007755,-5.403999999999912,-0.00015202233219654594
1766016103204000000,86171.5,86171.6,86171.55,1.1604758183625658e-06,0.6089427840780852,0.5957526095746961,3.5333149831630517e-07,0.0,-8.586783663538172e-05,-0.820954907161795,-4.951999999999909,-0.0002495023009334287
1766016104197000000,86171.5,86171.6,86171.55,1.1604758183625658e-06,0.3558620443203436,0.34504502018366745,2.0648441874198264e-07,0.0,-8.586783663538172e-05,-0.7497048406139207,-3.809999999999914,-0.0002495023009334287
1766016105191000000,86162.3,86162.40000000001,86162.35,1.1605997283711593e-06,0.2699909993235096,0.2607173941123306,1.5667551546356152e-07,-0.00010676377528310782,-0.00010676377528310782,-0.7849012167996787,-5.998999999999904,-0.000142753766581377
1766016106177000000,86158.40000000001,86158.5,86158.45000000001,1.1606522632576241e-06,-0.923528573083934,-0.9068493180514323,-5.359479074276428e-07,-4.5263389403772984e-05,-0.00015202233219654594,-0.7671797691038958,-5.581999999999913,-9.749479012225418e-05
1766016107165000000,86158.40000000001,86158.5,86158.45000000001,1.1606522632576241e-06,-0.9557295162739002,-0.9383702911592647,-5.54634948064227e-07,0.0,-0.00015202233219654594,-0.766065776799222,-5.566999999999914,-9.749479012225418e-05
1766016108158000000,86150.0,86150.1,86150.05,1.160765432008696e-06,-0.3856655319335225,-0.4067477320189166,-2.2383378852294977e-07,-9.749479012225418e-05,-0.0002495023009334287,-0.34798838656157854,-1.6779999999999184,-4.6430617277645225e-05
1766016109153000000,86150.0,86150.1,86150.05,1.160765432008696e-06,-0.19978614987292184,-0.21438452520311652,-1.1595260649418812e-07,0.0,-0.0002495023009334287,-0.3401759530791647,-1.6239999999999193,-4.6430617277645225e-05
1766016110130000000,86150.0,86150.1,86150.05,1.160765432008696e-06,-0.12502261460848388,-0.13901031567848093,-7.256114556394298e-08,0.0,-0.000142753766581377,-0.24897159647403122,-1.2709999999999202,-4.6430617277645225e-05
1766016111105000000,86150.0,86150.1,86150.05,1.160765432008696e-06,0.6225868694906902,0.5714285662935967,3.6133841691487293e-07,0.0,-9.749479012225418e-05,-0.15804754128106083,-0.8709999999999205,-4.6430617277645225e-05
1766016112101000000,86150.0,86150.1,86150.05,1.160765432008696e-06,0.1707415655876432,0.1419656798780237,9.909525133919318e-08,0.0,-9.749479012225418e-05,-0.12340425531913513,-0.6669999999999208,-4.6430617277645225e-05
1766016113093000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,0.11972555117630321,0.1253822568689006,6.948969549090192e-08,-4.6430617277645225e-05,-4.6430617277645225e-05,-0.5213965703692164,-3.3749999999999165,0.0
1766016114041000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,0.2759149842080395,0.2768434827315974,1.6014350423706587e-07,0.0,-4.6430617277645225e-05,-0.2793921620900998,-2.0959999999999175,0.0
1766016115036000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,0.08689246088150243,0.09072076775442246,5.043301374783787e-08,0.0,-4.6430617277645225e-05,-0.2779186124082627,-2.0829999999999176,0.0
1766016116029000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,0.4957983203479855,0.493126719311514,2.8776588232434647e-07,0.0,-4.6430617277645225e-05,-0.16482707873435465,-1.3439999999999213,0.0
1766016116979000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,0.14601865163662597,0.14797440592225503,8.475041979774483e-08,0.0,-4.6430617277645225e-05,-0.12535612535611668,-1.055999999999922,0.0
1766016117972000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,-0.027177668470131193,-0.021887794018287794,-1.5774413744742875e-08,0.0,0.0,-0.13291954561423205,-1.1349999999999225,4.527195385056809e-05
1766016118971000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,0.03933949834659124,0.043581817601464755,2.283278229452949e-08,0.0,0.0,-0.11208689623294767,-0.9699999999999247,4.527195385056809e-05
1766016119919000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,0.12223797770771656,0.12532375822755504,7.094790091015643e-08,0.0,0.0,-0.09873012241161534,-0.8629999999999258,4.527195385056809e-05
1766016120915000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,0.4467766114707472,0.44373776840918144,2.5931321329354913e-07,0.0,0.0,-0.14991762767709266,-1.2739999999999276,4.527195385056809e-05
1766016121906000000,86146.0,86146.1,86146.05,1.1608193295667155e-06,0.7617737432126617,0.7557008383024154,4.4214068104581913e-07,0.0,0.0,-0.13426524139550514,-1.14299999999993,4.527195385056809e-05
1766016122904000000,86149.90000000001,86150.0,86149.95000000001,1.1607667792177341e-06,0.7052965976429808,0.7036892710154977,4.093423238617467e-07,4.527195385056809e-05,4.527195385056809e-05,0.535800482703155,2.6640000000000628,-4.5269904393545564e-05
